_id,date,type,userName,amount,description,products[0].SKU,products[1].SKU,products[2].SKU,products[0].heb,products[0].Inventory,products[1].Inventory,products[2].Inventory,products[0][0].Inventory,products[0][1].Inventory,products[0][2].Inventory,products[0][3].Inventory,products[0][4].Inventory,products[0][5].Inventory,products[0][6].Inventory,products[0][7].Inventory,products[0][8].Inventory,products[0][9].Inventory,products[0][10].Inventory,products[0][11].Inventory,products[0][12].Inventory,products[0][13].Inventory,products[0][14].Inventory,products[0][15].Inventory,products[0][16].Inventory,products[0][17].Inventory,products[0][18].Inventory,products[0][19].Inventory,products[0][20].Inventory,products[0][21].Inventory,products[0][22].Inventory,products[0][23].Inventory,products[0][0].SKU,products[0][1].SKU,products[0][2].SKU,products[0][3].SKU,products[0][4].SKU,products[0][5].SKU,products[0][6].SKU,products[0][7].SKU,products[0][8].SKU,products[0][9].SKU,products[0][10].SKU,products[0][11].SKU,products[0][12].SKU,products[0][13].SKU,products[0][14].SKU,products[0][15].SKU,products[0][16].SKU,products[0][17].SKU,products[0][18].SKU,products[0][19].SKU,products[0][20].SKU,products[0][21].SKU,products[0][22].SKU,products[0][23].SKU,products[0]._id,products[1]._id,products[2]._id,products[0].Description-Heb,products[1].Description-Heb,products[2].Description-Heb,products[0].Description-Eng,products[1].Description-Eng,products[2].Description-Eng,products[0].Cost,products[1].Cost,products[2].Cost,products[0].Price,products[1].Price,products[2].Price,products[0].USDPrice,products[1].USDPrice,products[2].USDPrice,products[0].MinimumLevel,products[1].MinimumLevel,products[2].MinimumLevel,products[0].LastUpdate,products[1].LastUpdate,products[2].LastUpdate,products[0].Location,products[1].Location,products[2].Location,SKUs[0],SKUs[1],SKUs[2],SKUs[3],SKUs[4],SKUs[5],SKUs[6],SKUs[7],SKUs[8],SKUs[9],SKUs[10],SKUs[11],SKUs[12],SKUs[13],SKUs[14],SKUs[15],SKUs[16],SKUs[17],SKUs[18],SKUs[19],SKUs[20],SKUs[21],SKUs[22],SKUs[23],products[0].SortOrder,products[1].SortOrder,products[2].SortOrder
65ba362bfe8532a20cb1e0ae,2024-01-31T11:59:39.229Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362bfe8532a20cb1e0af,2024-01-31T11:59:39.385Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362bfe8532a20cb1e0b0,2024-01-31T11:59:39.535Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362bfe8532a20cb1e0b1,2024-01-31T11:59:39.692Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362bfe8532a20cb1e0b2,2024-01-31T11:59:39.840Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362bfe8532a20cb1e0b3,2024-01-31T11:59:39.996Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362cfe8532a20cb1e0b4,2024-01-31T11:59:40.147Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362cfe8532a20cb1e0b5,2024-01-31T11:59:40.306Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362cfe8532a20cb1e0b6,2024-01-31T11:59:40.457Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362cfe8532a20cb1e0b7,2024-01-31T11:59:40.611Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362cfe8532a20cb1e0b8,2024-01-31T11:59:40.784Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362cfe8532a20cb1e0b9,2024-01-31T11:59:40.939Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362dfe8532a20cb1e0ba,2024-01-31T11:59:41.092Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362dfe8532a20cb1e0bb,2024-01-31T11:59:41.249Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362dfe8532a20cb1e0bc,2024-01-31T11:59:41.399Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362dfe8532a20cb1e0bd,2024-01-31T11:59:41.558Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362dfe8532a20cb1e0be,2024-01-31T11:59:41.708Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362dfe8532a20cb1e0bf,2024-01-31T11:59:41.863Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362efe8532a20cb1e0c0,2024-01-31T11:59:42.021Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362efe8532a20cb1e0c1,2024-01-31T11:59:42.214Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362efe8532a20cb1e0c2,2024-01-31T11:59:42.362Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362efe8532a20cb1e0c3,2024-01-31T11:59:42.531Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362efe8532a20cb1e0c4,2024-01-31T11:59:42.688Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362efe8532a20cb1e0c5,2024-01-31T11:59:42.858Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362ffe8532a20cb1e0c6,2024-01-31T11:59:43.007Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362ffe8532a20cb1e0c7,2024-01-31T11:59:43.168Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362ffe8532a20cb1e0c8,2024-01-31T11:59:43.315Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362ffe8532a20cb1e0c9,2024-01-31T11:59:43.470Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362ffe8532a20cb1e0ca,2024-01-31T11:59:43.622Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362ffe8532a20cb1e0cb,2024-01-31T11:59:43.776Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba362ffe8532a20cb1e0cc,2024-01-31T11:59:43.924Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3630fe8532a20cb1e0cd,2024-01-31T11:59:44.092Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3630fe8532a20cb1e0ce,2024-01-31T11:59:44.244Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3630fe8532a20cb1e0cf,2024-01-31T11:59:44.399Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3630fe8532a20cb1e0d0,2024-01-31T11:59:44.550Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3630fe8532a20cb1e0d1,2024-01-31T11:59:44.706Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3630fe8532a20cb1e0d2,2024-01-31T11:59:44.855Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3631fe8532a20cb1e0d3,2024-01-31T11:59:45.010Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3631fe8532a20cb1e0d4,2024-01-31T11:59:45.158Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3631fe8532a20cb1e0d5,2024-01-31T11:59:45.312Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3631fe8532a20cb1e0d6,2024-01-31T11:59:45.462Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3631fe8532a20cb1e0d7,2024-01-31T11:59:45.620Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3631fe8532a20cb1e0d8,2024-01-31T11:59:45.769Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3631fe8532a20cb1e0d9,2024-01-31T11:59:45.924Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3632fe8532a20cb1e0da,2024-01-31T11:59:46.071Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3632fe8532a20cb1e0db,2024-01-31T11:59:46.227Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3632fe8532a20cb1e0dc,2024-01-31T11:59:46.375Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3632fe8532a20cb1e0dd,2024-01-31T11:59:46.535Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3632fe8532a20cb1e0de,2024-01-31T11:59:46.688Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3632fe8532a20cb1e0df,2024-01-31T11:59:46.847Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3632fe8532a20cb1e0e0,2024-01-31T11:59:46.995Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3633fe8532a20cb1e0e1,2024-01-31T11:59:47.151Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3633fe8532a20cb1e0e2,2024-01-31T11:59:47.300Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3633fe8532a20cb1e0e3,2024-01-31T11:59:47.458Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3633fe8532a20cb1e0e4,2024-01-31T11:59:47.612Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3633fe8532a20cb1e0e5,2024-01-31T11:59:47.767Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3633fe8532a20cb1e0e6,2024-01-31T11:59:47.917Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3634fe8532a20cb1e0e7,2024-01-31T11:59:48.071Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3634fe8532a20cb1e0e8,2024-01-31T11:59:48.222Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3634fe8532a20cb1e0e9,2024-01-31T11:59:48.379Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3634fe8532a20cb1e0ea,2024-01-31T11:59:48.529Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3634fe8532a20cb1e0eb,2024-01-31T11:59:48.687Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3634fe8532a20cb1e0ec,2024-01-31T11:59:48.838Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
